origen,unidades,sku,ahorro_de,ahorro_cargo_fijo,ahorro_envio,supuesto,producto,precio_unidad,precio_suelto,ahorro_ml,descuento_que_banca,tope_marca,marca,descuento,limita,tipo_publicacion,precio_kit_sugerido,motivo,vendidas,item,user_product,crear_kit
multipack,4,CR021000000000001045,cargo fijo,1995.0,0.0,,Plafón Panel Led Sica Cuadrado Aplicar 18w Cálido Blanco,6531.0,26124.0,1995.0,0.0916,0.25,Sica,0.0916,la economía del kit,gold_special,23731.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),3,MLA1670113513,MLAU3771403401,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3771403401
multipack,4,CR016000000000PINS51,cargo fijo,1995.0,0.0,,Pincel Bulit Serie 500 Pura Cerda 100% Natural 1 Pulgada,6363.45,25453.8,1995.0,0.091,0.15,Bulit,0.091,la economía del kit,gold_pro,23136.59,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),3,MLA1139081607,MLAU224831803,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU224831803
multipack,4,CR042000000000020018,cargo fijo,1995.0,0.0,,Escoba La Gauchita Exteriores Fibra Fuerte Pisos Rústicos,7832.0,31328.0,1995.0,0.0764,0.25,La Gauchita,0.0764,la economía del kit,gold_special,28935.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),2,MLA1470603047,MLAU2942575496,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2942575496
multipack,4,CR01600000DSDS80115C,cargo fijo,1995.0,0.0,,Disco Diamantado Bulit Para Amoladora S80 Continuo 115mm Ama,7182.0,28728.0,1995.0,0.0833,0.15,Bulit,0.0833,la economía del kit,gold_special,26335.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),2,MLA861949880,MLAU298248138,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU298248138
multipack,4,CR0160000DES8PL4X200,cargo fijo,1995.0,0.0,,Destornillador Bulit Profesional Serie 800 Plano #4x200mm,6930.0,27720.0,1995.0,0.0863,0.15,Bulit,0.0863,la economía del kit,gold_special,25327.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),2,MLA868556585,MLAU295542579,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU295542579
multipack,4,CR01600000SBDTRPR25B,cargo fijo,1995.0,0.0,,Adhesivo Suprabond Transparente Precisión - Pomo 25 Ml Trans,6093.0,24372.0,1995.0,0.1008,0.15,Suprabond,0.1008,la economía del kit,gold_pro,21914.67,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),2,MLA1679367029,MLAU3808016784,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3808016784
multipack,4,CR01600000000GFXU60B,cargo fijo,1995.0,0.0,,Sellador Silicona Universal Suprabond Blanco 60ml,7665.0,30660.0,1995.0,0.0874,0.15,Suprabond,0.0874,la economía del kit,gold_pro,27980.74,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),1,MLA2201063606,MLAU304971310,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU304971310
multipack,4,CR016000000AFXPR80TO,cargo fijo,1995.0,0.0,,Perchas Autoadhesivas Suprabond Removibles Transparentes 2u ,7606.0,30424.0,1995.0,0.0786,0.15,Suprabond,0.0786,la economía del kit,gold_special,28031.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),1,MLA2837573360,MLAU3771683143,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3771683143
multipack,4,CR016000000LLV7VA716,cargo fijo,1995.0,0.0,,Llave Combinada Bulit Acodada Cromo Vanadio - 7/16 Pulgadas,7570.0,30280.0,1995.0,0.0771,0.15,Bulit,0.0771,la economía del kit,gold_special,27944.66,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),1,MLA1398225379,MLAU263548552,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU263548552
multipack,4,CR035000000000004416,cargo fijo,1995.0,0.0,,Foco Tubular Led N2m Electrónica De 9w Amarillo Con Base G13,7543.0,30172.0,1995.0,0.0793,0.25,N2M Electrónica,0.0793,la economía del kit,gold_special,27779.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),1,MLA2088076296,MLAU3183299149,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3183299149
multipack,4,CR0160000000LLV7VA38,cargo fijo,1995.0,0.0,,Llave Combinada Bulit - Acodada Cromo Vanadio - 3/8 Pulgadas,7228.0,28912.0,1995.0,0.0827,0.15,Bulit,0.0827,la economía del kit,gold_special,26519.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),1,MLA1398264211,MLAU3089869998,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3089869998
multipack,4,CR0160000DES8RT4X150,cargo fijo,1995.0,0.0,,Destornillador Bulit Profesional Serie 800 Recto #4x150mm,6756.0,27024.0,1995.0,0.0885,0.15,Bulit,0.0885,la economía del kit,gold_special,24631.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),1,MLA868562269,MLAU295518227,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU295518227
multipack,4,CR01600000000LLV7VA8,cargo fijo,1995.0,0.0,,Llave Combinada Bulit S700 - Acodada Cromo Vanadio - 8mm,6623.0,26492.0,1995.0,0.0903,0.15,Bulit,0.0903,la economía del kit,gold_special,24099.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),1,MLA1398276861,MLAU259807360,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU259807360
multipack,4,CR042000000000290024,cargo fijo,1995.0,0.0,,Guantes La Gauchita Go Classic Latex Resistente Extra Large ,6585.0,26340.0,1995.0,0.0878,0.25,La Gauchita,0.0878,la economía del kit,gold_special,24027.0,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),1,MLA1993330016,MLAU2942589528,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2942589528
multipack,4,CR01600000000LLV7VA7,cargo fijo,1995.0,0.0,,Llave Combinada Bulit S700 - Acodada Cromo Vanadio - 7mm,6368.0,25472.0,1995.0,0.0939,0.15,Bulit,0.0939,la economía del kit,gold_special,23079.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),1,MLA1398238445,MLAU240718061,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU240718061
multipack,4,CR0160000DES8TX7X753,cargo fijo,1995.0,0.0,,Destornillador Bulit Profesional Serie 800 Torx #7x75-3,6188.0,24752.0,1995.0,0.0966,0.15,Bulit,0.0966,la economía del kit,gold_special,22359.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),1,MLA868561520,MLAU295388315,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU295388315
multipack,4,CR0160000000AFXPR33B,cargo fijo,1995.0,0.0,,Perchas Autoadhesivas Suprabond Removibles 33mm Blancas X 5u,8169.0,32676.0,1995.0,0.0714,0.15,Suprabond,0.0714,la economía del kit,gold_special,30341.75,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA3037887734,MLAU3833771621,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3833771621
multipack,4,CR025000000000001610,cargo fijo,1995.0,0.0,,Panel Led Redondo Embutir 12w Plafon Marco Negro Negro,8150.0,32600.0,1995.0,0.0734,0.25,Crafters,0.0734,la economía del kit,gold_special,30207.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA2752750336,MLAU3706242685,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3706242685
multipack,4,CR0010000911650,cargo fijo,1995.0,0.0,,Plafón Led Sica Panel Redondo - 6w - Blanco Cálido Blanco,7553.82,30215.28,1995.0,0.0792,0.25,Sica,0.0792,la economía del kit,gold_special,27823.1,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA1806563119,MLAU4014627305,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4014627305
multipack,4,CR029000000000004417,cargo fijo,1995.0,0.0,,Tubo Led Tubular Coper Light 9w Rojo Para Interiores,7543.0,30172.0,1995.0,0.0793,0.25,Coper Light,0.0793,la economía del kit,gold_special,27779.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA1869208700,MLAU408329752,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU408329752
multipack,4,CR016000000AFXPR80BO,cargo fijo,1995.0,0.0,,Perchas Autoadhesivas Suprabond Removibles 80mm Blancas X 2u,7458.0,29832.0,1995.0,0.0802,0.15,Suprabond,0.0802,la economía del kit,gold_special,27439.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA2837274780,MLAU3771671941,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3771671941
multipack,4,CR027000000000004754,cargo fijo,1995.0,0.0,,Lampara Colgante Crafters Led Jaula Negro E27 Decoración Neg,7000.0,28000.0,1995.0,0.0854,0.25,Crafters,0.0854,la economía del kit,gold_pro,25607.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA1678557517,MLAU406568831,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU406568831
multipack,4,CR042000000000160300 X 3 UNIDADES,cargo fijo,1995.0,0.0,,Esponja La Gauchita Go Fibra Plateada Extrafuerte X3u Gris,6879.0,27516.0,1995.0,0.0869,0.25,La Gauchita,0.0869,la economía del kit,gold_special,25123.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA1515558247,MLAU3366264459,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3366264459
multipack,4,CR028000000000001417,cargo fijo,1995.0,0.0,,Plafon Led Redondo Aplicar 6w Panel Marco Negro Negro,6852.0,27408.0,1995.0,0.0873,0.25,B&S,0.0873,la economía del kit,gold_special,25015.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA3412621362,MLAU4036645041,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4036645041
multipack,4,CR042000000000290022,cargo fijo,1995.0,0.0,,Guantes La Gauchita Go Classic Latex Resistente Talle Medium,6585.0,26340.0,1995.0,0.0777,0.25,La Gauchita,0.0777,la economía del kit,gold_special,24293.62,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA1470590443,MLAU2937464371,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2937464371
multipack,4,CR042000000000290021,cargo fijo,1995.0,0.0,,Guantes La Gauchita Go Classic Latex Domesticos Talle Small ,6585.0,26340.0,1995.0,0.0876,0.25,La Gauchita,0.0876,la economía del kit,gold_special,24032.88,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA1470538391,MLAU2942589422,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2942589422
multipack,4,CR0110000HSCAB9,cargo fijo,1995.0,0.0,,Lüsqtoff Hscab-9 5 Hojas De Serrucho,6321.0,25284.0,1995.0,0.0946,0.25,Lüsqtoff,0.0946,la economía del kit,gold_special,22891.82,4 unidades en una venta ahorran $1.995 de cargo fijo ($5.000 → $3.005),0,MLA3167892606,MLAU3885713303,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3885713303
multipack,3,CR0160000MPXEXA10100,cargo fijo,745.0,0.0,,Masilla Suprabond Erpox Acero 100g - Soldadura En 10 Minutos,8284.0,24852.0,745.0,0.0404,0.15,Suprabond,0.0404,la economía del kit,gold_pro,23848.48,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),2035,MLA860460310,MLAU208243095,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208243095
multipack,3,CR01600000000TPRF30M,cargo fijo,745.0,0.0,,Topetina Suprabond De Fieltro Marrón Cuadrada 30mm - 18u,9984.31,29952.93,745.0,0.029,0.15,Suprabond,0.029,la economía del kit,gold_special,29084.2,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),1744,MLA864705575,MLAU209411116,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209411116
multipack,3,CR01600000000CDBH30D,cargo fijo,745.0,0.0,,Candado De Hierro Dorado Bulit N° 30 Dorado,9878.82,29636.46,745.0,0.0292,0.15,Bulit,0.0292,la economía del kit,gold_special,28771.03,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),1516,MLA822561607,MLAU208244259,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208244259
multipack,3,CR01600000000TPCF20M,cargo fijo,745.0,0.0,,Topetina Suprabond De Fieltro Marrón Circular 20mm,9400.43,28201.29,745.0,0.0296,0.15,Suprabond,0.0296,la economía del kit,gold_special,27366.62,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),1503,MLA859036213,MLAU208237143,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208237143
multipack,3,CR01600000000TPRF20M,cargo fijo,745.0,0.0,,Topetina Suprabond De Fieltro Marrón Cuadrada 20mm,9984.76,29954.28,745.0,0.029,0.15,Suprabond,0.029,la economía del kit,gold_special,29085.65,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),1146,MLA859036030,MLAU209680020,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209680020
multipack,3,CR0160000000CDBH30DL,cargo fijo,745.0,0.0,,Candado De Hierro Dorado Bulit N° 30 Aro Largo Dorado,10061.41,30184.23,745.0,0.0248,0.15,Bulit,0.0248,la economía del kit,gold_special,29434.84,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),1139,MLA822566229,MLAU209370436,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209370436
multipack,3,CR0160000000SBDTR50B,cargo fijo,745.0,0.0,,Adhesivo Suprabond Transparente Extra Fuerte 50ml,8395.0,25185.0,745.0,0.0402,0.15,Suprabond,0.0402,la economía del kit,gold_pro,24172.79,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),1030,MLA1387618937,MLAU298831110,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU298831110
multipack,3,CR0160000000AFXP18AR,cargo fijo,745.0,0.0,,Perchas Autoadhesivas Suprabond Acero Inoxidable - 250g,9373.34,28120.02,745.0,0.0309,0.15,Suprabond,0.0309,la economía del kit,gold_special,27250.64,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),1011,MLA862325529,MLAU209368722,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209368722
multipack,3,CR01600000000SLTE5MI,cargo fijo,745.0,0.0,,Burlete Autoadhesivo Suprabond De Goma Perfil E Color Marrón,10703.0,32109.0,745.0,0.0295,0.15,Suprabond,0.0295,la economía del kit,gold_pro,31161.74,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),727,MLA903945655,MLAU305012148,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU305012148
multipack,3,CR01600000000TPCA18T,cargo fijo,745.0,0.0,,Topetina Suprabond Protectora Autoadhesiva Pvc Transparente,9637.23,28911.69,745.0,0.03,0.15,Suprabond,0.03,la economía del kit,gold_special,28043.05,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),578,MLA863850052,MLAU208557991,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208557991
multipack,3,CR01600000000TPCF30M,cargo fijo,745.0,0.0,,Topetina Suprabond De Fieltro Marrón Circular 30mm,9992.29,29976.87,745.0,0.029,0.15,Suprabond,0.029,la economía del kit,gold_special,29107.23,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),409,MLA886762533,MLAU264775982,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU264775982
multipack,3,CR01600000000SLTE5BI,cargo fijo,745.0,0.0,,Burlete Autoadhesivo Suprabond De Goma Perfil E Color Blanco,10703.0,32109.0,745.0,0.0303,0.15,Suprabond,0.0303,la economía del kit,gold_pro,31135.69,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),325,MLA863200953,MLAU237320801,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU237320801
multipack,3,CR0160000000AFXP66BO,cargo fijo,745.0,0.0,,Percha Autoadhesiva Suprabond Máxima Adherencia - 3kg Blanco,9230.41,27691.23,745.0,0.0314,0.15,Suprabond,0.0314,la economía del kit,gold_special,26822.67,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),300,MLA898112961,MLAU302054097,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU302054097
multipack,3,CR01600000000CDBBS30,cargo fijo,745.0,0.0,,Candado Bulit De Bronce Macizo Standard 30mm Dorado,8431.0,25293.0,745.0,0.0343,0.15,Bulit,0.0343,la economía del kit,gold_special,24426.28,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),265,MLA874233112,MLAU209414224,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209414224
multipack,3,CR01600000CDBACCTDIS,cargo fijo,745.0,0.0,,Recordatorio Traba Disco Bulit Amarillo,10678.55,32035.65,745.0,0.0237,0.15,Bulit,0.0237,la economía del kit,gold_special,31276.94,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),232,MLA818173515,MLAU284612357,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU284612357
multipack,3,CR016000DES8PHA2X150,cargo fijo,745.0,0.0,,Destornillador Bulit Profesional Aislado Phillips #2x150mm,10914.0,32742.0,745.0,0.0242,0.15,Bulit,0.0242,la economía del kit,gold_special,31949.11,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),229,MLA855102184,MLAU290373181,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU290373181
multipack,3,CR01600000000CDBBS40,cargo fijo,745.0,0.0,,Candado Bulit Bronce Macizo Standard 40mm Dorado,10538.0,31614.0,745.0,0.0263,0.15,Bulit,0.0263,la economía del kit,gold_special,30781.57,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),212,MLA828385142,MLAU209394022,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209394022
multipack,3,CR016000000000SMZ50A,cargo fijo,745.0,0.0,,Sellador Suprabond Zinguería 50ml Aluminio,10408.2,31224.6,745.0,0.0275,0.15,Suprabond,0.0275,la economía del kit,gold_special,30365.36,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),172,MLA820569805,MLAU285096345,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU285096345
multipack,3,CR0160000000000PBD50,cargo fijo,745.0,0.0,,Sellador Multiuso Perbond En Pomo De 50ml,10368.25,31104.75,745.0,0.0279,0.15,Suprabond,0.0279,la economía del kit,gold_special,30235.6,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),156,MLA859037027,MLAU293130929,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293130929
multipack,3,CR016000DES8PHA1X100,cargo fijo,745.0,0.0,,Destornillador Bulit Profesional Aislado Phillips #1x100mm,9778.97,29336.91,745.0,0.0297,0.15,Bulit,0.0297,la economía del kit,gold_special,28464.82,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),150,MLA855101370,MLAU294377340,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU294377340
multipack,3,CR016000000000CCTR5G,cargo fijo,745.0,0.0,,Cutter Reforzado Bulit A Rosca Con Repuesto,10117.0,30351.0,745.0,0.0299,0.15,Bulit,0.0299,la economía del kit,gold_pro,29443.25,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),141,MLA1530347008,MLAU209382120,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209382120
multipack,3,CR016000DES8RA55X125,cargo fijo,745.0,0.0,,Destornillador Bulit Profesional Aislado Recto #5.5x125mm,10146.13,30438.39,745.0,0.0286,0.15,Bulit,0.0286,la economía del kit,gold_special,29566.47,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),113,MLA855102395,MLAU208237077,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208237077
multipack,3,CR0160000DES8PH2X100,cargo fijo,745.0,0.0,,Destornillador Bulit Profesional Serie 800 Phillips #2x100mm,10185.0,30555.0,745.0,0.0292,0.15,Bulit,0.0292,la economía del kit,gold_special,29661.68,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),104,MLA868550333,MLAU295497543,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU295497543
multipack,3,CR016000000000ESPFX6,cargo fijo,745.0,0.0,,Espátula Bulit Flexible -  Acero Al Carbono - 6 Pulgadas,8800.0,26400.0,745.0,0.0377,0.15,Bulit,0.0377,la economía del kit,gold_pro,25404.27,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),100,MLA916333195,MLAU290793862,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU290793862
multipack,3,CR0160000000000AFXSE,cargo fijo,745.0,0.0,,"Gancho Autoadhesivo Suprabond Sujeta Escobas Aro - 2,5 Kg",9169.64,27508.92,745.0,0.0314,0.15,Suprabond,0.0314,la economía del kit,gold_special,26646.19,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),98,MLA904923765,MLAU288320986,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU288320986
multipack,3,CR016000DES8RA65X150,cargo fijo,745.0,0.0,,Destornillador Bulit Profesional Aislado Recto #6.5x150mm,9835.0,29505.0,745.0,0.0303,0.15,Bulit,0.0303,la economía del kit,gold_special,28611.68,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),95,MLA855102447,MLAU293137789,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293137789
multipack,3,CR0160000000000GAS50,cargo fijo,745.0,0.0,,Sellaroscas Suprabond De Gas 50ml,10647.69,31943.07,745.0,0.0275,0.15,Suprabond,0.0275,la economía del kit,gold_special,31065.93,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),87,MLA842569627,MLAU289652321,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU289652321
multipack,3,CR0160000000AFXPEA4T,cargo fijo,745.0,0.0,,Porta Estantes Autoadhesivo Suprabond - 12 Kg Discretos Colo,9020.0,27060.0,745.0,0.032,0.15,Suprabond,0.032,la economía del kit,gold_special,26193.34,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),83,MLA1384722311,MLAU233775069,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU233775069
multipack,3,CR0160000000GFXU110B,cargo fijo,745.0,0.0,,Sellador Silicona Universal Suprabond Blanco 110ml,10738.0,32214.0,745.0,0.0277,0.15,Suprabond,0.0277,la economía del kit,gold_pro,31320.68,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),80,MLA1523064564,MLAU281511462,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU281511462
multipack,3,CR016000DES8PHA2X100,cargo fijo,745.0,0.0,,Destornillador Bulit Profesional Aislado Phillips #2x100mm,10616.0,31848.0,745.0,0.0273,0.15,Bulit,0.0273,la economía del kit,gold_special,30978.57,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),79,MLA855102843,MLAU281570977,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU281570977
multipack,3,CR016000000000CDBH30,cargo fijo,745.0,0.0,,Candado Bulit De Hierro Macizo Bulit N° 30 Gris,9847.41,29542.23,745.0,0.0292,0.15,Bulit,0.0292,la economía del kit,gold_special,28678.18,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),69,MLA822573197,MLAU285568785,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU285568785
multipack,3,CR0160000000CCTR6PRE,cargo fijo,745.0,0.0,,Cutter De Precisión Bulit Serie 600 + 5 Hojas De Repuesto,9767.0,29301.0,745.0,0.035,0.15,Bulit,0.035,la economía del kit,gold_pro,28275.52,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),69,MLA1376545267,MLAU286236235,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU286236235
multipack,3,CR01600000DSDS80115T,cargo fijo,745.0,0.0,,Disco Diamantado Bulit Para Amoladora S80 Turbo 115mm Amaril,10465.76,31397.28,745.0,0.0278,0.15,Bulit,0.0278,la economía del kit,gold_special,30525.29,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),66,MLA861957455,MLAU295200128,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU295200128
multipack,3,CR0160000000AFXP35AR,cargo fijo,745.0,0.0,,Perchas Autoadhesivas Suprabond Acero Inoxidable - 1.5kg Pla,9579.12,28737.36,745.0,0.0302,0.15,Suprabond,0.0302,la economía del kit,gold_special,27869.94,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),63,MLA898114673,MLAU302069569,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU302069569
multipack,3,CR016000000000PBDP50,cargo fijo,745.0,0.0,,Sellador Multiuso Perbond Premium En Pomo De 50ml,9986.0,29958.0,745.0,0.0298,0.15,Suprabond,0.0298,la economía del kit,gold_special,29064.68,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),62,MLA909843912,MLAU307226144,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU307226144
multipack,3,CR0160000000ESPFXAI3,cargo fijo,745.0,0.0,,Espátula Bulit Flexible S700 - Acero Inoxidable - 3 Pulgadas,9621.0,28863.0,745.0,0.031,0.15,Bulit,0.031,la economía del kit,gold_pro,27969.68,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),61,MLA907607895,MLAU275078605,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU275078605
multipack,3,CR0160000DES7PH2X100,cargo fijo,745.0,0.0,,Destornillador Bulit Cromo Vanadio S700 Phillips #2x100mm,8443.0,25329.0,745.0,0.0353,0.15,Bulit,0.0353,la economía del kit,gold_special,24435.68,3 unidades en una venta ahorran $745 de cargo fijo ($3.750 → $3.005),60,MLA855312136,MLAU292532467,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU292532467
